timestamp,position,rotation,feed,velocity,grade
2020-05-19 00-39-36 ,43277.62,206.3,302.3,3.14,1
2020-05-19 00-39-37 ,43282.09,209.3,303.1,4.47,1
2020-05-19 00-39-38 ,43283.16,209.4,301.8,1.07,1
2020-05-19 00-39-39 ,43284.43,209.3,301.9,1.27,1
2020-05-19 00-39-40 ,43287.39,207.7,302,2.96,1
2020-05-19 00-39-41 ,43290.5,205.6,302.2,3.11,1
2020-05-19 00-39-42 ,43291.64,205.5,302,1.14,1
2020-05-19 00-39-43 ,43293.36,207.2,303,1.72,1
2020-05-19 00-39-44 ,43294.7,205.6,303.2,1.34,1
2020-05-19 00-39-45 ,43297.51,204.2,302.8,2.81,1
2020-05-19 00-39-46 ,43299.55,204.6,302.7,2.04,1
2020-05-19 00-39-47 ,43302.16,206.5,303.3,2.61,1
2020-05-19 00-39-48 ,43304.2,207.1,303,2.04,1
2020-05-19 00-39-49 ,43306.43,205.8,301.6,2.23,1
2020-05-19 00-39-50 ,43309.8,204.6,303.4,3.37,1
2020-05-19 00-39-51 ,43311.33,204.5,302,1.53,1
2020-05-19 00-39-52 ,43312.4,205.8,301.9,1.07,1
2020-05-19 00-39-53 ,43314.95,205.3,302,2.55,1
2020-05-19 00-39-54 ,43318.5,202.9,303.2,3.55,1
2020-05-19 00-39-55 ,43320.29,202.5,303,1.79,1
2020-05-19 00-39-56 ,43322.21,204.3,303.5,1.92,1
2020-05-19 00-39-57 ,43323.7,207.4,302.5,1.49,1
2020-05-19 00-39-58 ,43327.31,204.6,303.5,3.61,1
2020-05-19 00-39-59 ,43329.68,202.5,302.4,2.37,1
2020-05-19 00-40-00 ,43331.74,202.5,302.7,2.06,1
2020-05-19 00-40-01 ,43334.93,205.1,302.3,3.19,1
2020-05-19 00-40-02 ,43337.41,207,302.9,2.48,1
2020-05-19 00-40-03 ,43341.37,203.9,302.7,3.96,1
2020-05-19 00-40-04 ,43343.89,205.1,302.8,2.52,1
2020-05-19 00-40-05 ,43346.66,206.2,302.6,2.77,1
2020-05-19 00-40-06 ,43349.15,209.1,302.3,2.49,1
2020-05-19 00-40-07 ,43351.5,207.8,303.1,2.35,1
2020-05-19 00-40-08 ,43353.57,207.5,302.6,2.07,1
2020-05-19 00-40-09 ,43356.09,206.3,302,2.52,1
2020-05-19 00-40-10 ,43357.21,208.9,302.9,1.12,1
2020-05-19 00-40-11 ,43360.22,208.9,302.7,3.01,1
2020-05-19 00-40-12 ,43362.99,207.8,302.9,2.77,1
2020-05-19 00-40-13 ,43365.73,206.2,302.1,2.74,1
2020-05-19 00-40-14 ,43369.06,209.1,303.2,3.33,1
2020-05-19 00-40-15 ,43370.97,210.1,302.6,1.91,1
2020-05-19 00-40-16 ,43374.73,208.2,302.1,3.76,1
2020-05-19 00-40-17 ,43378.22,208.7,301.8,3.49,1
2020-05-19 00-40-18 ,43380.54,211.3,303.4,2.32,1
2020-05-19 00-40-19 ,43384.25,211,302.6,3.71,1
2020-05-19 00-40-20 ,43386.23,211.8,302.8,1.98,1
2020-05-19 00-40-21 ,43389.44,207.9,302.4,3.21,1
2020-05-19 00-40-22 ,43391.58,208.8,303.4,2.14,1
2020-05-19 00-40-23 ,43392.79,211.7,302.7,1.21,1
2020-05-19 00-40-24 ,43395.13,211.8,302.7,2.34,1
2020-05-19 00-40-25 ,43398.2,209.3,301.9,3.07,1
2020-05-19 00-40-26 ,43401.15,208.9,302,2.95,1
2020-05-19 00-40-27 ,43404.15,207.3,302.6,3,1
2020-05-19 00-40-28 ,43406.69,214.1,301.7,2.54,1
2020-05-19 00-40-29 ,43409.55,213.2,302.1,2.86,1
2020-05-19 00-40-30 ,43411.66,209.6,301.6,2.11,1
2020-05-19 00-40-31 ,43414.68,210.3,303.1,3.02,1
2020-05-19 00-40-32 ,43417.16,217.2,301.6,2.48,1
2020-05-19 00-40-33 ,43418.99,213,301.9,1.83,1
2020-05-19 00-40-34 ,43422.3,211,302.1,3.31,1
2020-05-19 00-40-35 ,43424.53,208,303,2.23,1
2020-05-19 00-40-36 ,43426.22,206.2,302,1.69,1
2020-05-19 00-40-37 ,43428.21,208.8,303.2,1.99,1
2020-05-19 00-40-38 ,43430.49,205.9,302.9,2.28,1
2020-05-19 00-40-39 ,43432.3,204.6,303.8,1.81,1
2020-05-19 00-40-40 ,43435.07,203.9,303.3,2.77,1
2020-05-19 00-40-41 ,43438.46,203.5,303.6,3.39,1
2020-05-19 00-40-42 ,43440.86,208.2,302.8,2.4,1
2020-05-19 00-40-43 ,43443.75,205.9,302.3,2.89,1
2020-05-19 00-40-44 ,43446.45,202.1,301.8,2.7,1
2020-05-19 00-40-45 ,43448.11,204.8,302.4,1.66,1
2020-05-19 00-40-46 ,43450.55,206.3,302.8,2.44,1
2020-05-19 00-40-47 ,43453.84,207.4,302.8,3.29,1
2020-05-19 00-40-48 ,43455.96,203.7,302.7,2.12,1
2020-05-19 00-40-49 ,43458.19,205.5,302.4,2.23,1
2020-05-19 00-40-50 ,43459.94,206.4,302.6,1.75,1
2020-05-19 00-40-51 ,43463.06,208.8,303.4,3.12,1
2020-05-19 00-40-52 ,43465.18,208,302.6,2.12,1
2020-05-19 00-40-53 ,43467.42,205.7,302.3,2.24,1
2020-05-19 00-40-54 ,43469.99,208.8,302.6,2.57,1
2020-05-19 00-40-55 ,43472.47,212.3,302.1,2.48,1
2020-05-19 00-40-56 ,43477.16,213.2,303.5,4.69,1
2020-05-19 00-40-57 ,43479.4,209.8,302.3,2.24,1
2020-05-19 00-40-58 ,43481.18,207.9,302.8,1.78,1
2020-05-19 00-40-59 ,43483.1,207,303.2,1.92,1
2020-05-19 00-41-00 ,43485.44,210.1,302.3,2.34,1
2020-05-19 00-41-01 ,43487.58,207.5,303.5,2.14,1
2020-05-19 00-41-02 ,43489.7,204.6,302.9,2.12,1
2020-05-19 00-41-03 ,43491.26,204.9,304.1,1.56,1
2020-05-19 00-41-04 ,43493.74,206.3,302.9,2.48,1
2020-05-19 00-41-05 ,43495.17,207.2,303.8,1.43,1
2020-05-19 00-41-06 ,43497.55,206.6,303.2,2.38,1
2020-05-19 00-41-07 ,43500.53,204,303.7,2.98,1
2020-05-19 00-41-08 ,43502.67,205.4,302.3,2.14,1
2020-05-19 00-41-09 ,43504.87,208.9,303.6,2.2,1
2020-05-19 00-41-10 ,43509.38,206.3,302.8,4.51,1
2020-05-19 00-41-11 ,43511.35,201.6,301.9,1.97,1
2020-05-19 00-41-12 ,43513.14,203,303.5,1.79,1
2020-05-19 00-41-13 ,43515.34,205.5,302.3,2.2,1
2020-05-19 00-41-14 ,43517.91,207.3,302.1,2.57,1
2020-05-19 00-41-15 ,43519.5,203.5,302.9,1.59,1
2020-05-19 00-41-16 ,43522.67,203.5,302.4,3.17,1
2020-05-19 00-41-17 ,43524.41,205.3,302.1,1.74,1
2020-05-19 00-41-18 ,43527.85,209.1,303.6,3.44,1
2020-05-19 00-41-19 ,43529.72,206.8,303.1,1.87,1
2020-05-19 00-41-20 ,43532.69,204.3,303,2.97,1
2020-05-19 00-41-21 ,43536.49,206.1,303.7,3.8,1
2020-05-19 00-41-22 ,43538.8,209.1,302,2.31,1
2020-05-19 00-41-23 ,43541.26,209.9,302.4,2.46,1
2020-05-19 00-41-24 ,43544.62,207.5,303.6,3.36,1
2020-05-19 00-41-25 ,43546.55,207.1,302.9,1.93,1
2020-05-19 00-41-26 ,43548.95,208.6,303.4,2.4,1
2020-05-19 00-41-27 ,43552.54,213,303.7,3.59,1
2020-05-19 00-41-28 ,43554.53,209.8,302.6,1.99,1
2020-05-19 00-41-29 ,43555.9,208.4,303.1,1.37,1
2020-05-19 00-41-30 ,43559.17,208.3,302.3,3.27,1
2020-05-19 00-41-31 ,43561.99,211.5,303.6,2.82,1
2020-05-19 00-41-32 ,43563.8,212.4,302.1,1.81,1
2020-05-19 00-41-33 ,43565.78,210.8,303.1,1.98,1
2020-05-19 00-41-34 ,43569.44,208.4,302.3,3.66,1
2020-05-19 00-41-35 ,43572.49,212.4,303.2,3.05,1
2020-05-19 00-41-36 ,43575.75,214.7,302.4,3.26,1
2020-05-19 00-41-37 ,43578.27,213.7,303.4,2.52,1
2020-05-19 00-41-38 ,43580.71,212.6,302.3,2.44,1
2020-05-19 00-41-39 ,43584.3,210.6,303.5,3.59,1
2020-05-19 00-41-40 ,43586.7,211.2,303,2.4,1
2020-05-19 00-41-41 ,43589.55,217.2,302.4,2.85,1
2020-05-19 00-41-42 ,43591.37,213.8,303.1,1.82,1
2020-05-19 00-41-43 ,43593.92,213.6,302.7,2.55,1
2020-05-19 00-41-44 ,43597.23,212.8,303.1,3.31,1
2020-05-19 00-41-45 ,43599.92,218.2,303.1,2.69,1
2020-05-19 00-41-46 ,43602.52,218.2,302.4,2.6,1
2020-05-19 00-41-47 ,43604.68,215.1,302.8,2.16,1
2020-05-19 00-41-48 ,43609.73,213.6,303.1,5.05,1
2020-05-19 00-41-49 ,43613.1,213.4,301.9,3.37,1
2020-05-19 00-41-50 ,43613.52,218.3,303.1,0.42,1
2020-05-19 00-41-51 ,43615.12,216.7,303,1.6,1
2020-05-19 00-41-52 ,43618.33,215.5,304.2,3.21,1
2020-05-19 00-41-53 ,43621.9,210.8,301.8,3.57,1
2020-05-19 00-41-54 ,43624.52,216.3,303.4,2.62,1
2020-05-19 00-41-55 ,43626.67,218.2,302.2,2.15,1
2020-05-19 00-41-56 ,43628.15,212.5,301.8,1.48,1
2020-05-19 00-41-57 ,43631.83,213.4,302.8,3.68,1
2020-05-19 00-41-58 ,43635.32,210.6,303.4,3.49,1
2020-05-19 00-41-59 ,43638.16,213.6,302.3,2.84,1
2020-05-19 00-42-00 ,43640.89,212.1,303.2,2.73,1
2020-05-19 00-42-01 ,43644.25,209.5,301.9,3.36,1
2020-05-19 00-42-02 ,43647.47,207.7,303.2,3.22,1
2020-05-19 00-42-03 ,43649.15,210.9,302.5,1.68,1
2020-05-19 00-42-04 ,43651.89,210.6,302.1,2.74,1
2020-05-19 00-42-05 ,43654.84,206.3,303.1,2.95,1
2020-05-19 00-42-06 ,43656.6,208.7,303.1,1.76,1
2020-05-19 00-42-07 ,43659.76,208.5,302.8,3.16,1
2020-05-19 00-42-08 ,43661.56,210.8,302.2,1.8,1
2020-05-19 00-42-09 ,43664.52,209.5,302.4,2.96,1
2020-05-19 00-42-10 ,43669,210.8,301.9,4.48,1
2020-05-19 00-42-11 ,43670.62,208.5,303.4,1.62,1
2020-05-19 00-42-12 ,43673.07,211.2,302.7,2.45,1
2020-05-19 00-42-13 ,43675.14,209.6,303.3,2.07,1
2020-05-19 00-42-14 ,43678.58,206,303,3.44,1
2020-05-19 00-42-15 ,43681.41,207,302.7,2.83,1
2020-05-19 00-42-16 ,43683.16,206.5,303.5,1.75,1
2020-05-19 00-42-17 ,43685.22,208.9,303.1,2.06,1
2020-05-19 00-42-18 ,43687.28,208.1,302.1,2.06,1
2020-05-19 00-42-19 ,43690.18,204.4,302,2.9,1
2020-05-19 00-42-20 ,43692.8,206.6,302.1,2.62,1
2020-05-19 00-42-21 ,43695.27,207.4,303.7,2.47,1
2020-05-19 00-42-22 ,43697.2,208.6,303.2,1.93,1
2020-05-19 00-42-23 ,43699.59,204.6,302.3,2.39,1
2020-05-19 00-42-24 ,43702.71,206,303.1,3.12,1
2020-05-19 00-42-25 ,43705.57,206.8,302.6,2.86,1
2020-05-19 00-42-26 ,43706.97,208.2,303.1,1.4,1
2020-05-19 00-42-27 ,43710.01,209.6,302,3.04,1
2020-05-19 00-42-28 ,43714.47,205.7,303.5,4.46,1
2020-05-19 00-42-29 ,43717.86,208.9,302.8,3.39,1
2020-05-19 00-42-30 ,43720.59,209.4,302.5,2.73,1
2020-05-19 00-42-31 ,43722.79,210.2,302.7,2.2,1
2020-05-19 00-42-32 ,43725.68,207.9,303.9,2.89,1
2020-05-19 00-42-33 ,43728.3,207.1,302,2.62,1
2020-05-19 00-42-34 ,43731.42,208.8,301.4,3.12,1
2020-05-19 00-42-35 ,43732.88,211.4,302.4,1.46,1
2020-05-19 00-42-36 ,43735.41,207.6,302.2,2.53,1
2020-05-19 00-42-37 ,43738.76,206.7,302.6,3.35,1
2020-05-19 00-42-38 ,43741.15,207.2,301.7,2.39,1
2020-05-19 00-42-39 ,43744.5,207.5,303,3.35,1
2020-05-19 00-42-40 ,43747.18,211.4,302.2,2.68,1
2020-05-19 00-42-41 ,43750.54,209.4,303.3,3.36,1
2020-05-19 00-42-42 ,43754.09,207.8,302.3,3.55,1
2020-05-19 00-42-43 ,43756.62,208.6,303.6,2.53,1
2020-05-19 00-42-44 ,43759.5,212,302.6,2.88,1
2020-05-19 00-42-45 ,43761.95,212.5,303.4,2.45,1
2020-05-19 00-42-46 ,43765.84,208.7,303,3.89,1
2020-05-19 00-42-47 ,43768.42,208.8,302.7,2.58,1
2020-05-19 00-42-48 ,43771.45,210.3,303.2,3.03,1
2020-05-19 00-42-49 ,43774.63,213.1,302.5,3.18,1
2020-05-19 00-42-50 ,43777.16,208.3,302.2,2.53,1
2020-05-19 00-42-51 ,43780.66,207.9,301.8,3.5,1
2020-05-19 00-42-52 ,43783.72,207.1,301.7,3.06,1
2020-05-19 00-42-53 ,43787.15,209.8,301.8,3.43,1
2020-05-19 00-42-54 ,43790.27,210,302,3.12,1
2020-05-19 00-42-55 ,43794.59,207.3,302.7,4.32,1
2020-05-19 00-42-56 ,43798.38,209.4,303,3.79,1
2020-05-19 00-42-57 ,43801.1,209.1,302.1,2.72,1
2020-05-19 00-42-58 ,43802.95,209.2,302.9,1.85,1
2020-05-19 00-42-59 ,43807.67,207.6,301.9,4.72,1
2020-05-19 00-43-00 ,43810.63,206.5,302.9,2.96,1
2020-05-19 00-43-01 ,43812.84,206.4,302.6,2.21,1
2020-05-19 00-43-02 ,43815.28,208.7,301.8,2.44,1
2020-05-19 00-43-03 ,43817.22,208,303.6,1.94,1
2020-05-19 00-43-04 ,43820.66,205.3,302,3.44,1
2020-05-19 00-43-05 ,43824.79,206.8,301.6,4.13,1
2020-05-19 00-43-06 ,43827.9,207.5,302.9,3.11,1
2020-05-19 00-43-07 ,43831.71,210.8,302.5,3.81,1
2020-05-19 00-43-08 ,43835.13,208.5,301.6,3.42,1
2020-05-19 00-43-09 ,43838.43,206.9,301.5,3.3,1
2020-05-19 00-43-10 ,43841.03,207.8,301.5,2.6,1
2020-05-19 00-43-11 ,43844.08,208.5,302.9,3.05,1
2020-05-19 00-43-12 ,43846.52,209.9,302.3,2.44,1
2020-05-19 00-43-13 ,43850.13,204.6,303.2,3.61,1
2020-05-19 00-43-14 ,43853.07,205.5,302.2,2.94,1
2020-05-19 00-43-15 ,43855.82,208.6,302.8,2.75,1
2020-05-19 00-43-16 ,43858.02,208.6,302.8,2.2,1
2020-05-19 00-43-17 ,43861.4,207.6,302.9,3.38,1
2020-05-19 00-43-18 ,43864.88,206.2,301.6,3.48,1
2020-05-19 00-43-19 ,43868,205.4,302.3,3.12,1
2020-05-19 00-43-20 ,43870.89,208.9,301.9,2.89,1
2020-05-19 00-43-21 ,43875.29,207.7,301.7,4.4,1
2020-05-19 00-43-22 ,43877.76,204.7,303,2.47,1
2020-05-19 00-43-23 ,43879.82,204.8,302.9,2.06,1
2020-05-19 00-43-24 ,43884.16,208.1,303.4,4.34,1
2020-05-19 00-43-25 ,43886.44,208.2,302.6,2.28,1
2020-05-19 00-43-26 ,43889.59,206,302.2,3.15,1
2020-05-19 00-43-27 ,43891.66,204.6,301.4,2.07,1
2020-05-19 00-43-28 ,43895.08,204.1,301.5,3.42,1
2020-05-19 00-43-29 ,43896.92,210.2,302.2,1.84,1
2020-05-19 00-43-30 ,43899.94,210.4,302,3.02,1
2020-05-19 00-43-31 ,43903.51,206.2,302.9,3.57,1
2020-05-19 00-43-32 ,43906.22,205.5,302.4,2.71,1
2020-05-19 00-43-33 ,43909.68,208.1,303.2,3.46,1
2020-05-19 00-43-34 ,43912.47,211.6,302,2.79,1
2020-05-19 00-43-35 ,43915.28,206.9,301.6,2.81,1
2020-05-19 00-43-36 ,43918.17,205,302.5,2.89,1
2020-05-19 00-43-37 ,43920.66,204.4,302,2.49,1
2020-05-19 00-43-38 ,43924.17,208.5,302.8,3.51,1
2020-05-19 00-43-39 ,43925.88,208.5,303.5,1.71,1
2020-05-19 00-43-40 ,43928.6,203.4,301.8,2.72,1
2020-05-19 00-43-41 ,43930.2,204.4,301.8,1.6,1
2020-05-19 00-43-42 ,43933.43,205.8,302.7,3.23,1
2020-05-19 00-43-43 ,43936.03,210,303,2.6,1
2020-05-19 00-43-44 ,43939.17,207,302.2,3.14,1
2020-05-19 00-43-45 ,43943.23,205.8,302.6,4.06,1
2020-05-19 00-43-46 ,43944.4,205.5,302.6,1.17,1
2020-05-19 00-43-47 ,43947.18,209.2,302.4,2.78,1
2020-05-19 00-43-48 ,43951.37,210.4,302.6,4.19,1
2020-05-19 00-43-49 ,43955.15,205.3,301.8,3.78,1
2020-05-19 00-43-50 ,43957.53,206.3,303,2.38,1
2020-05-19 00-43-51 ,43961.42,207.9,302.1,3.89,1
2020-05-19 00-43-52 ,43965.04,211.2,302.9,3.62,1
2020-05-19 00-43-53 ,43966.86,210.2,302,1.82,1
2020-05-19 00-43-54 ,43968.51,205.7,303,1.65,1
2020-05-19 00-43-55 ,43970.27,206.3,302.6,1.76,1
2020-05-19 00-43-56 ,43973.13,208.3,302.6,2.86,1
2020-05-19 00-43-57 ,43976.43,208.6,303.8,3.3,1
2020-05-19 00-43-58 ,43979.42,202.6,302.5,2.99,1
2020-05-19 00-43-59 ,43981.88,205.6,303.2,2.46,1
2020-05-19 00-44-00 ,43985.91,205.7,302.1,4.03,1
2020-05-19 00-44-01 ,43989.54,208.2,302.3,3.63,1
2020-05-19 00-44-02 ,43991.6,206.2,301.8,2.06,1
2020-05-19 00-44-03 ,43994.44,206.4,302.9,2.84,1
2020-05-19 00-44-04 ,43996.78,206.8,302.8,2.34,1
2020-05-19 00-44-05 ,44001.24,207.9,302.3,4.46,1
2020-05-19 00-44-06 ,44002.93,207.7,303.3,1.69,1
2020-05-19 00-44-07 ,44005.17,204.4,301.8,2.24,1
2020-05-19 00-44-08 ,44007.28,205.9,303.5,2.11,1
2020-05-19 00-44-09 ,44010.77,206.5,302.5,3.49,1
2020-05-19 00-44-10 ,44014.18,208.9,303.2,3.41,1
2020-05-19 00-44-11 ,44016.83,209.4,300.9,2.65,1
2020-05-19 00-44-12 ,44019,204.7,301.9,2.17,1
2020-05-19 00-44-13 ,44022.2,206.3,302.6,3.2,1
2020-05-19 00-44-14 ,44025.89,208.1,301.7,3.69,1
2020-05-19 00-44-15 ,44028.71,207.8,303.2,2.82,1
2020-05-19 00-44-16 ,44031.35,204.3,302.4,2.64,1
2020-05-19 00-44-17 ,44033.55,206.1,302.4,2.2,1
2020-05-19 00-44-18 ,44036.77,204.5,303.1,3.22,1
2020-05-19 00-44-19 ,44039.31,207,302.3,2.54,1
2020-05-19 00-44-20 ,44041.69,207.3,303.3,2.38,1
2020-05-19 00-44-21 ,44043.12,205.4,301.5,1.43,1
2020-05-19 00-44-22 ,44046.42,206.1,303.7,3.3,1
2020-05-19 00-44-23 ,44049.94,209.5,301.9,3.52,1
2020-05-19 00-44-24 ,44052.11,209.9,302.2,2.17,1
2020-05-19 00-44-25 ,44055.02,207.4,303.2,2.91,1
2020-05-19 00-44-26 ,44058.76,209.5,302,3.74,1
2020-05-19 00-44-27 ,44061.6,208.4,301.4,2.84,1
2020-05-19 00-44-28 ,44064.73,212,301.8,3.13,1
2020-05-19 00-44-29 ,44068.25,212.7,302.5,3.52,1
2020-05-19 00-44-30 ,44071,208.8,302.5,2.75,1
2020-05-19 00-44-31 ,44073.32,208.4,301.8,2.32,1
2020-05-19 00-44-32 ,44077.28,213.3,301.1,3.96,1
2020-05-19 00-44-33 ,44079.23,211.2,301.3,1.95,1
2020-05-19 00-44-34 ,44081.54,207.3,302.5,2.31,1
2020-05-19 00-44-35 ,44084.69,207.1,303.7,3.15,1
2020-05-19 00-44-36 ,44088.26,208.1,303.4,3.57,1
2020-05-19 00-44-37 ,44090.13,210.1,302.6,1.87,1
2020-05-19 00-44-38 ,44092.71,209.2,302.3,2.58,1
2020-05-19 00-44-39 ,44095.72,207,302.6,3.01,1
2020-05-19 00-44-40 ,44099.08,206.1,303.5,3.36,1
2020-05-19 00-44-41 ,44102.96,209.5,302.6,3.88,1
2020-05-19 00-44-42 ,44104.87,210.1,302.5,1.91,1
2020-05-19 00-44-43 ,44107.77,206.9,302.8,2.9,1
2020-05-19 00-44-44 ,44110.35,206.3,302.2,2.58,1
2020-05-19 00-44-45 ,44113.94,208.7,303.4,3.59,1
2020-05-19 00-44-46 ,44115.82,210,303,1.88,1
2020-05-19 00-44-47 ,44117.36,208.3,302.5,1.54,1
2020-05-19 00-44-48 ,44120.09,204,303.2,2.73,1
2020-05-19 00-44-49 ,44122.35,206,302.8,2.26,1
2020-05-19 00-44-50 ,44125.25,208.7,301.9,2.9,1
2020-05-19 00-44-51 ,44127.3,208,302.7,2.05,1
2020-05-19 00-44-52 ,44130.43,204.9,302,3.13,1
2020-05-19 00-44-53 ,44134.17,205.1,303.3,3.74,1
2020-05-19 00-44-54 ,44137.39,206.9,302.8,3.22,1
2020-05-19 00-44-55 ,44140.17,210.6,302.7,2.78,1
2020-05-19 00-44-56 ,44143.03,209.9,303.4,2.86,1
2020-05-19 00-44-57 ,44145.76,205.3,302.8,2.73,1
2020-05-19 00-44-58 ,44148.69,207,303.1,2.93,1
2020-05-19 00-44-59 ,44151.45,209.5,303,2.76,1
2020-05-19 00-45-00 ,44153.78,210.6,302.7,2.33,1
2020-05-19 00-45-01 ,44155.41,206.4,303.5,1.63,1
2020-05-19 00-45-02 ,44158.84,205.5,302.4,3.43,1
2020-05-19 00-45-03 ,44162.08,207.7,302.4,3.24,1
2020-05-19 00-45-04 ,44165.15,211.4,303.5,3.07,1
2020-05-19 00-45-05 ,44166.49,208.8,302.5,1.34,1
2020-05-19 00-45-06 ,44169.55,203.8,303,3.06,1
2020-05-19 00-45-07 ,44173.48,204.6,302.3,3.93,1
2020-05-19 00-45-08 ,44177.13,209.8,302.6,3.65,1
2020-05-19 00-45-09 ,44179.95,211.5,302.4,2.82,1
2020-05-19 00-45-10 ,44181.74,207.8,302.9,1.79,1
2020-05-19 00-45-11 ,44184.86,206.2,302.2,3.12,1
2020-05-19 00-45-12 ,44187.59,207.9,302.8,2.73,1
2020-05-19 00-45-13 ,44190.7,212.3,303.4,3.11,1
2020-05-19 00-45-14 ,44191.91,210.7,302,1.21,1
2020-05-19 00-45-15 ,44194.94,206.5,302.2,3.03,1
2020-05-19 00-45-16 ,44198.11,206.4,301.2,3.17,1
2020-05-19 00-45-17 ,44201.79,209.6,302.5,3.68,1
2020-05-19 00-45-18 ,44203.5,212.1,302.3,1.71,1
2020-05-19 00-45-19 ,44206.24,208.4,301,2.74,1
2020-05-19 00-45-20 ,44209.45,204.4,301.2,3.21,1
2020-05-19 00-45-21 ,44211.96,208.1,301.2,2.51,1
2020-05-19 00-45-22 ,44215.09,211.2,303.3,3.13,1
2020-05-19 00-45-23 ,44216.67,212.6,301.8,1.58,1
2020-05-19 00-45-24 ,44220.44,206.5,302.9,3.77,1
2020-05-19 00-45-25 ,44223.5,206.7,301.7,3.06,1
2020-05-19 00-45-26 ,44225.75,211.2,302.3,2.25,1
2020-05-19 00-45-27 ,44226.9,212.6,303.1,1.15,1
2020-05-19 00-45-28 ,44229.16,210.4,302.1,2.26,1
2020-05-19 00-45-29 ,44231.31,205.2,300.8,2.15,1
2020-05-19 00-45-30 ,44234.22,207.3,302.7,2.91,1
2020-05-19 00-45-31 ,44236.68,211,301.6,2.46,1
2020-05-19 00-45-32 ,44238.63,210.7,301.4,1.95,1
2020-05-19 00-45-33 ,44242.11,204,302.8,3.48,1
2020-05-19 00-45-34 ,44245.5,203.4,301.2,3.39,1
2020-05-19 00-45-35 ,44247.35,208,302.4,1.85,1
2020-05-19 00-45-36 ,44249.34,209.3,302.5,1.99,1
2020-05-19 00-45-37 ,44253.03,206.1,302.9,3.69,1
2020-05-19 00-45-38 ,44255.16,203.6,303.3,2.13,1
2020-05-19 00-45-39 ,44256.54,205.2,302.1,1.38,1
2020-05-19 00-45-40 ,44258.36,209.1,303.1,1.82,1
2020-05-19 00-45-41 ,44261.33,207,302.7,2.97,1
2020-05-19 00-45-42 ,44262.87,203.6,303,1.54,1
2020-05-19 00-45-43 ,44265.96,202.7,302.4,3.09,1
2020-05-19 00-45-44 ,44267.92,206.6,302.7,1.96,1
2020-05-19 00-45-45 ,44270.77,207.7,302.9,2.85,1
2020-05-19 00-45-46 ,44274,206.7,302.3,3.23,1
2020-05-19 00-45-47 ,44278.66,202.4,303.1,4.66,1
2020-05-19 00-45-48 ,44280.71,204.8,302.3,2.05,1
2020-05-19 00-45-49 ,44281.74,210.7,302,1.03,1
2020-05-19 00-45-50 ,44282.83,208.7,301.9,1.09,1
2020-05-19 00-45-51 ,44287.66,205.1,301.4,4.83,1
2020-05-19 00-45-52 ,44289.07,205,303.8,1.41,1
2020-05-19 00-45-53 ,44291.8,210.1,305.9,2.73,1
2020-05-19 00-45-54 ,44294.24,210.4,306.7,2.44,1
2020-05-19 00-45-55 ,44296.16,207.9,306,1.92,1
2020-05-19 00-45-56 ,44299.72,204.8,307.7,3.56,1
2020-05-19 00-45-57 ,44301.8,205.4,306.1,2.08,1
2020-05-19 00-45-58 ,44304.1,207.3,306.2,2.3,1
2020-05-19 00-45-59 ,44306.2,207.3,307.6,2.1,1
2020-05-19 00-46-00 ,44308.62,205.1,306.2,2.42,1
2020-05-19 00-46-01 ,44310.94,204.9,307,2.32,1
2020-05-19 00-46-02 ,44312.9,205.1,304.5,1.96,1
2020-05-19 00-46-03 ,44315.04,207.7,305.9,2.14,1
2020-05-19 00-46-04 ,44317.73,206.3,305.2,2.69,1
2020-05-19 00-46-05 ,44320.14,204,305.1,2.41,1
2020-05-19 00-46-06 ,44322.35,204.3,307.1,2.21,1
2020-05-19 00-46-07 ,44325.32,208.4,306.5,2.97,1
2020-05-19 00-46-08 ,44328.18,207.8,306.9,2.86,1
2020-05-19 00-46-09 ,44330.47,203.8,306.6,2.29,1
2020-05-19 00-46-10 ,44333.84,205.5,306.4,3.37,1
2020-05-19 00-46-11 ,44336.25,207.5,306.7,2.41,1
2020-05-19 00-46-12 ,44339.21,208.8,306.8,2.96,1
2020-05-19 00-46-13 ,44342.65,207.4,307,3.44,1
2020-05-19 00-46-14 ,44345.19,205.3,305.4,2.54,1
2020-05-19 00-46-15 ,44347.82,205.8,305.5,2.63,1
2020-05-19 00-46-16 ,44351.21,211.7,307.6,3.39,1
2020-05-19 00-46-17 ,44353.17,210.2,306.5,1.96,1
2020-05-19 00-46-18 ,44357.22,204.9,306.3,4.05,1
2020-05-19 00-46-19 ,44360.5,207.4,306.7,3.28,1
2020-05-19 00-46-20 ,44362.13,208.9,305.7,1.63,1
2020-05-19 00-46-21 ,44365.25,210.8,306.5,3.12,1
2020-05-19 00-46-22 ,44369.05,207.7,306.6,3.8,1
2020-05-19 00-46-23 ,44371.71,205.1,306,2.66,1
2020-05-19 00-46-24 ,44374.49,206.9,307,2.78,1
2020-05-19 00-46-25 ,44377.4,210.8,306.2,2.91,1
2020-05-19 00-46-26 ,44380.91,210.2,306.2,3.51,1
2020-05-19 00-46-27 ,44384.67,204.8,305,3.76,1
2020-05-19 00-46-28 ,44387.09,204.9,307,2.42,1
2020-05-19 00-46-29 ,44390.78,207.6,306.3,3.69,1
2020-05-19 00-46-30 ,44392.27,209.8,307.2,1.49,1
2020-05-19 00-46-31 ,44395.7,208.9,304.5,3.43,1
