id,position,grade
1248,5667.21,1.0
1249,5669.04,1.0
1250,5669.29,1.0
1251,5669.89,1.0
1252,5671.1,1.0
1253,5671.83,1.0
1254,5674.82,1.0
1255,5675.86,1.0
1256,5676.97,1.0
1257,5677.25,1.0
1258,5678.21,1.0
1259,5680.46,1.0
1260,5682.0,1.0
1261,5682.89,1.0
1262,5683.89,1.0
1263,5687.0,1.0
1264,5687.96,1.0
1265,5689.49,1.0
1266,5690.27,1.0
1267,5691.16,1.0
1268,5692.0,1.0
1269,5693.68,1.0
1270,5696.49,1.0
1271,5697.7,1.0
1272,5699.05,1.0
1273,5700.36,1.0
1274,5702.01,1.0
1275,5703.42,1.0
1276,5704.63,1.0
1277,5706.31,1.0
1278,5707.29,1.0
1279,5707.64,1.0
1280,5708.61,1.0
1281,5711.06,1.0
1282,5712.12,1.0
1283,5712.33,1.0
1284,5713.46,1.0
1285,5714.59,1.0
1286,5717.41,1.0
1287,5719.7,1.0
1288,5720.63,1.0
1289,5722.62,1.0
1290,5723.9,1.0
1291,5726.27,1.0
1292,5727.81,1.0
1293,5728.29,1.0
1294,5729.85,1.0
1295,5731.54,1.0
1296,5732.63,1.0
1297,5733.94,1.0
1298,5735.56,1.0
1299,5736.78,1.0
1300,5739.44,1.0
1301,5742.27,1.0
1302,5742.85,1.0
1303,5743.28,1.0
1304,5744.92,1.0
1305,5748.1,1.0
1306,5748.87,1.0
1307,5749.78,1.0
1308,5751.16,1.0
1309,5753.48,1.0
1310,5755.25,1.0
1311,5756.77,1.0
1312,5758.49,1.0
1313,5760.26,1.0
1314,5763.76,1.0
1315,5764.35,1.0
1316,5765.01,1.0
1317,5765.31,1.0
1318,5767.57,1.0
1319,5769.58,1.0
1320,5771.03,1.0
1321,5770.87,1.0
1322,5772.3,1.0
1323,5776.52,1.0
1324,5777.39,1.0
1325,5778.75,1.0
1326,5779.77,1.0
1327,5781.64,1.0
1328,5784.5,1.0
1329,5786.15,1.0
1330,5786.55,1.0
1331,5789.1,1.0
1332,5791.1,1.0
1333,5792.21,1.0
1334,5793.74,1.0
1335,5793.46,1.0
1336,5796.67,1.0
1337,5799.35,1.0
1338,5799.34,1.0
1339,5799.48,1.0
1340,5801.99,1.0
1341,5805.87,1.0
1342,5806.35,1.0
1343,5807.45,1.0
1344,5808.72,1.0
1345,5812.16,1.0
1346,5814.28,1.0
1347,5814.17,1.0
1348,5813.5,1.0
1349,5814.93,1.0
1350,5817.59,1.0
1351,5819.14,1.0
1352,5820.42,1.0
1353,5821.94,1.0
1354,5824.59,1.0
1355,5827.29,1.0
1356,5828.98,1.0
1357,5829.37,1.0
1358,5830.95,1.0
1359,5833.59,1.0
1360,5835.9,1.0
1361,5836.21,1.0
1362,5836.98,1.0
1363,5839.03,1.0
1364,5841.41,1.0
1365,5843.05,1.0
1366,5843.92,1.0
1367,5846.07,1.0
1368,5849.33,1.0
1369,5850.74,1.0
1370,5852.17,1.0
1371,5852.63,1.0
1372,5855.69,1.0
1373,5859.13,1.0
1374,5859.5,1.0
1375,5859.47,1.0
1376,5860.79,1.0
1377,5864.31,1.0
1378,5866.47,1.0
1379,5867.86,1.0
1380,5868.59,1.0
1381,5872.22,1.0
1382,5874.33,1.0
1383,5876.0,1.0
1384,5878.14,1.0
1385,5879.65,1.0
1386,5883.15,1.0
1387,5884.59,1.0
1388,5884.68,1.0
1389,5884.95,1.0
1390,5888.56,1.0
1391,5890.78,1.0
1392,5892.58,1.0
1393,5893.74,1.0
1394,5896.63,1.0
1395,5898.14,1.0
1396,5900.73,1.0
1397,5901.08,1.0
1398,5901.75,1.0
1399,5906.02,1.0
1400,5908.39,1.0
1401,5909.46,1.0
1402,5908.89,1.0
1403,5911.91,1.0
1404,5915.8,1.0
1405,5917.19,1.0
1406,5919.04,1.0
1407,5920.52,1.0
1408,5923.06,1.0
1409,5926.24,1.0
1410,5926.89,1.0
1411,5926.92,1.0
1412,5929.11,1.0
1413,5931.55,1.0
1414,5931.82,1.0
1415,5931.61,1.0
1416,5933.76,1.0
1417,5936.09,1.0
1418,5938.98,1.0
1419,5940.3,1.0
1420,5940.37,1.0
1421,5942.18,1.0
1422,5945.0,1.0
1423,5948.52,1.0
1424,5949.41,1.0
1425,5950.08,1.0
1426,5952.93,1.0
1427,5954.93,1.0
1428,5956.99,1.0
1429,5957.83,1.0
1430,5958.82,1.0
1431,5960.72,1.0
1432,5962.8,1.0
1433,5964.01,1.0
1434,5964.51,1.0
1435,5967.2,1.0
1436,5969.36,1.0
1437,5971.14,1.0
1438,5971.93,1.0
1439,5973.64,1.0
1440,5975.67,1.0
1441,5977.48,1.0
1442,5976.81,1.0
1443,5977.44,1.0
1444,5979.79,1.0
1445,5981.36,1.0
1446,5982.0,1.0
1447,5982.37,1.0
1448,5984.82,1.0
1449,5988.45,1.0
1450,5991.21,1.0
1451,5991.27,1.0
1452,5990.85,1.0
1453,5992.77,1.0
1454,5995.12,1.0
1455,5995.49,1.0
1456,5995.79,1.0
1457,5995.69,1.0
1458,5997.72,1.0
1459,6001.96,1.0
1460,6003.09,1.0
1461,6004.33,1.0
1462,6006.18,1.0
1463,6008.27,1.0
1464,6009.81,1.0
1465,6013.39,1.0
1466,6015.6,1.0
1467,6017.41,1.0
1468,6019.14,1.0
1469,6019.79,1.0
1470,6020.13,1.0
1471,6021.87,1.0
1472,6023.3,1.0
1473,6024.08,1.0
1474,6025.63,1.0
1475,6026.5,1.0
1476,6029.88,1.0
1477,6032.71,1.0
1478,6033.95,1.0
1479,6036.04,1.0
1480,6038.48,1.0
1481,6039.38,1.0
1482,6040.16,1.0
1483,6040.71,1.0
1484,6042.28,1.0
1485,6044.13,1.0
1486,6044.74,1.0
1487,6045.77,1.0
1488,6046.66,1.0
1489,6049.66,1.0
1490,6052.8,1.0
1491,6053.83,1.0
1492,6054.39,1.0
1493,6057.11,1.0
1494,6059.14,1.0
1495,6061.36,1.0
1496,6062.27,1.0
1497,6062.58,1.0
1498,6064.74,1.0
1499,6067.14,1.0
1500,6068.08,1.0
1501,6070.49,1.0
1502,6072.09,1.0
1503,6074.63,1.0
1504,6076.32,1.0
1505,6077.84,1.0
1506,6079.41,1.0
1507,6080.75,1.0
1508,6082.66,1.0
1509,6083.67,1.0
1510,6083.99,1.0
1511,6086.49,1.0
1512,6087.47,1.0
1513,6089.88,1.0
1514,6091.78,1.0
1515,6092.62,1.0
1516,6095.93,1.0
1517,6098.45,1.0
1518,6099.87,1.0
1519,6100.84,1.0
1520,6102.59,1.0
1521,6104.84,1.0
1522,6107.38,1.0
1523,6107.91,1.0
1524,6108.68,1.0
1525,6111.58,1.0
1526,6113.75,1.0
1527,6115.91,1.0
1528,6117.42,1.0
1529,6119.23,1.0
1530,6121.86,1.0
1531,6123.9,1.0
1532,6126.99,1.0
1533,6129.13,1.0
1534,6130.61,1.0
1535,6133.89,1.0
1536,6136.38,1.0
1537,6138.38,1.0
1538,6139.78,1.0
1539,6143.38,1.0
1540,6145.33,1.0
1541,6148.05,1.0
1542,6149.56,1.0
1543,6152.46,1.0
1544,6156.04,1.0
1545,6158.66,1.0
1546,6159.98,1.0
1547,6162.88,1.0
1548,6166.75,1.0
1549,6169.2,1.0
1550,6169.26,1.0
1551,6171.56,1.0
1552,6175.87,1.0
1553,6178.63,1.0
1554,6180.6,1.0
1555,6183.91,1.0
1556,6185.81,1.0
1557,6190.69,1.0
1558,6194.28,1.0
1559,6195.52,1.0
1560,6197.74,1.0
1561,6200.71,1.0
1562,6202.46,1.0
1563,6204.79,1.0
1564,6207.29,1.0
1565,6209.39,1.0
1566,6212.98,1.0
1567,6214.9,1.0
1568,6218.11,1.0
1569,6219.99,1.0
1570,6223.22,1.0
1571,6226.86,1.0
1572,6229.46,1.0
1573,6231.59,1.0
1574,6234.51,1.0
1575,6236.83,1.0
1576,6239.4,1.0
1577,6241.04,1.0
1578,6242.23,1.0
1579,6245.04,1.0
1580,6247.68,1.0
1581,6251.03,1.0
1582,6253.51,1.0
1583,6254.77,1.0
1584,6258.23,1.0
1585,6261.95,1.0
1586,6264.07,1.0
1587,6265.3,1.0
1588,6268.08,1.0
1589,6270.79,1.0
1590,6273.41,1.0
1591,6275.92,1.0
1592,6277.04,1.0
1593,6279.41,1.0
1594,6281.4,1.0
1595,6283.6,1.0
1596,6285.47,1.0
1597,6286.73,1.0
1598,6291.06,1.0
1599,6293.73,1.0
1600,6296.62,1.0
1601,6299.31,1.0
1602,6301.25,1.0
1603,6303.67,1.0
1604,6304.06,1.0
1605,6305.32,1.0
1606,6309.47,1.0
1607,6311.2,1.0
1608,6312.64,1.0
1609,6313.8,1.0
1610,6315.78,1.0
1611,6317.88,1.0
1612,6320.95,1.0
1613,6323.98,1.0
1614,6325.61,1.0
1615,6327.33,1.0
1616,6329.75,1.0
1617,6332.98,1.0
1618,6334.78,1.0
1619,6336.01,1.0
1620,6338.72,1.0
1621,6341.44,1.0
1622,6343.07,1.0
1623,6345.55,1.0
1624,6347.67,1.0
1625,6349.94,1.0
1626,6353.24,1.0
1627,6355.09,1.0
1628,6358.7,1.0
1629,6360.51,1.0
1630,6364.55,1.0
1631,6365.7,1.0
1632,6366.66,1.0
1633,6368.25,1.0
1634,6370.63,1.0
1635,6373.75,1.0
1636,6376.18,1.0
1637,6377.83,1.0
1638,6380.68,1.0
1639,6383.07,1.0
1640,6385.2,1.0
1641,6387.66,1.0
1642,6390.11,1.0
1643,6392.15,1.0
1644,6394.63,1.0
1645,6395.18,1.0
1646,6397.07,1.0
1647,6398.89,1.0
1648,6401.03,1.0
1649,6403.76,1.0
1650,6405.69,1.0
1651,6408.41,1.0
1652,6411.97,1.0
1653,6413.95,1.0
1654,6416.16,1.0
1655,6418.43,1.0
1656,6419.6,1.0
1657,6422.64,1.0
1658,6424.39,1.0
1659,6426.17,1.0
1660,6428.41,1.0
1661,6430.55,1.0
1662,6433.0,1.0
1663,6435.4,1.0
1664,6437.99,1.0
1665,6441.37,1.0
1666,6443.97,1.0
1667,6446.13,1.0
1668,6447.78,1.0
1669,6451.2,1.0
1670,6453.3,1.0
1671,6456.17,1.0
1672,6458.55,1.0
1673,6460.76,1.0
1674,6464.99,1.0
1675,6467.09,1.0
1676,6469.23,1.0
1677,6472.23,1.0
1678,6474.71,1.0
1679,6477.38,1.0
1680,6481.1,1.0
1681,6483.95,1.0
1682,6486.61,1.0
1683,6489.23,1.0
1684,6490.17,1.0
1685,6492.71,1.0
1686,6495.57,1.0
1687,6498.76,1.0
1688,6500.85,1.0
1689,6502.95,1.0
1690,6506.53,1.0
1691,6508.78,1.0
1692,6512.79,1.0
1693,6515.44,1.0
1694,6517.97,1.0
1695,6520.51,1.0
1696,6523.74,1.0
1697,6525.65,1.0
1698,6528.82,1.0
1699,6532.03,1.0
1700,6533.17,1.0
1701,6536.92,1.0
1702,6539.79,1.0
1703,6541.69,1.0
1704,6544.07,1.0
1705,6548.15,1.0
1706,6551.06,1.0
1707,6554.1,1.0
1708,6556.68,1.0
1709,6559.99,1.0
1710,6562.85,1.0
1711,6564.62,1.0
1712,6568.18,1.0
1713,6570.3,1.0
1714,6573.03,1.0
1715,6576.11,1.0
1716,6579.6,1.0
1717,6582.34,1.0
1718,6584.59,1.0
1719,6586.63,1.0
1720,6591.55,1.0
1721,6595.99,1.0
1722,6597.68,1.0
1723,6600.69,1.0
1724,6603.3,1.0
1725,6606.86,1.0
1726,6609.48,1.0
1727,6611.31,1.0
1728,6613.19,1.0
1729,6617.98,1.0
1730,6620.35,1.0
1731,6622.42,1.0
1732,6625.78,1.0
1733,6629.5,1.0
1734,6634.18,1.0
1735,6636.49,1.0
1736,6639.05,1.0
1737,6642.21,1.0
1738,6645.37,1.0
1739,6649.01,1.0
1740,6650.48,1.0
1741,6652.97,1.0
1742,6657.89,1.0
1743,6661.05,1.0
1744,6664.24,1.0
1745,6667.22,1.0
1746,6670.38,1.0
1747,6674.66,1.0
1748,6677.59,1.0
1749,6681.88,1.0
1750,6686.02,1.0
1751,6690.17,1.0
1752,6694.44,1.0
1753,6697.69,1.0
1754,6701.81,1.0
1755,6706.39,1.0
1756,6709.37,1.0
1757,6713.67,1.0
1758,6717.48,1.0
1759,6720.87,1.0
1760,6724.85,1.0
1761,6729.31,1.0
1762,6731.71,1.0
1763,6735.4,1.0
1764,6739.29,1.0
1765,6742.67,1.0
1766,6745.79,1.0
1767,6749.29,1.0
1768,6752.82,1.0
1769,6758.28,1.0
1770,6761.72,1.0
1771,6765.22,1.0
1772,6768.38,1.0
1773,6772.55,1.0
1774,6777.83,1.0
1775,6783.24,1.0
1776,6786.23,1.0
1777,6790.32,1.0
1778,6793.37,1.0
1779,6798.6,1.0
1780,6801.1,1.0
1781,6804.05,1.0
1782,6807.16,1.0
1783,6811.25,1.0
1784,6815.01,1.0
1785,6816.61,1.0
1786,6818.84,1.0
1787,6822.77,1.0
1788,6826.63,1.0
1789,6829.3,1.0
1790,6832.65,1.0
1791,6835.0,1.0
1792,6838.2,1.0
1793,6841.41,1.0
1794,6843.48,1.0
1795,6844.22,1.0
1796,6847.84,1.0
1797,6850.39,1.0
1798,6852.06,1.0
1799,6856.23,1.0
1800,6860.16,1.0
1801,6862.58,1.0
1802,6864.48,1.0
1803,6865.14,1.0
1804,6869.81,1.0
1805,6871.77,1.0
1806,6874.27,1.0
1807,6876.57,1.0
1808,6877.26,1.0
1809,6880.67,1.0
1810,6883.56,1.0
1811,6886.46,1.0
1812,6887.89,1.0
1813,6890.31,1.0
1814,6893.94,1.0
1815,6896.03,1.0
1816,6899.33,1.0
1817,6901.29,1.0
1818,6902.87,1.0
1819,6906.46,1.0
1820,6907.94,1.0
1821,6910.47,1.0
1822,6911.98,1.0
1823,6915.05,1.0
1824,6917.1,1.0
1825,6918.81,1.0
1826,6921.46,1.0
1827,6923.48,1.0
1828,6926.31,1.0
1829,6928.28,1.0
1830,6930.57,1.0
1831,6932.79,1.0
1832,6934.75,1.0
1833,6937.2,1.0
1834,6940.23,1.0
1835,6941.29,1.0
1836,6944.25,1.0
1837,6946.37,1.0
1838,6947.7,1.0
1839,6951.04,1.0
1840,6953.0,1.0
1841,6955.86,1.0
1842,6958.78,1.0
1843,6960.81,1.0
1844,6962.29,1.0
1845,6965.05,1.0
1846,6967.95,1.0
1847,6969.58,1.0
1848,6971.91,1.0
1849,6973.85,1.0
1850,6976.29,1.0
1851,6978.38,1.0
1852,6979.53,1.0
1853,6982.34,1.0
1854,6984.74,1.0
1855,6987.34,1.0
1856,6989.9,1.0
1857,6992.38,1.0
1858,6994.56,1.0
1859,6998.18,1.0
1860,7000.43,1.0
1861,7001.76,1.0
1862,7003.9,1.0
1863,7005.34,1.0
1864,7010.09,1.0
1865,7010.74,1.0
1866,7013.98,1.0
1867,7016.39,1.0
1868,7019.33,1.0
1869,7022.47,1.0
1870,7023.61,1.0
1871,7027.17,1.0
1872,7030.06,1.0
1873,7032.48,1.0
1874,7034.83,1.0
1875,7037.09,1.0
1876,7039.65,1.0
1877,7042.41,1.0
1878,7044.96,1.0
1879,7046.6,1.0
1880,7050.29,1.0
1881,7053.89,1.0
1882,7057.53,1.0
1883,7058.03,1.0
1884,7059.64,1.0
1885,7062.61,1.0
1886,7064.78,1.0
1887,7067.3,1.0
1888,7069.77,1.0
1889,7071.66,1.0
1890,7074.59,1.0
1891,7077.63,1.0
1892,7079.65,1.0
1893,7081.4,1.0
1894,7083.99,1.0
1895,7087.89,1.0
1896,7090.06,1.0
1897,7091.99,1.0
1898,7095.34,1.0
1899,7097.63,1.0
1900,7100.21,1.0
1901,7102.39,1.0
1902,7104.87,1.0
1903,7107.46,1.0
1904,7109.94,1.0
1905,7113.82,1.0
1906,7115.46,1.0
1907,7117.98,1.0
1908,7120.53,1.0
1909,7123.66,1.0
1910,7126.29,1.0
1911,7129.73,1.0
1912,7132.46,1.0
1913,7135.21,1.0
1914,7139.35,1.0
1915,7139.88,1.0
1916,7140.87,1.0
1917,7142.88,1.0
1918,7147.05,1.0
1919,7148.91,1.0
1920,7150.93,1.0
1921,7154.48,1.0
1922,7157.85,1.0
1923,7160.23,1.0
1924,7163.56,1.0
1925,7165.95,1.0
1926,7168.44,1.0
1927,7170.48,1.0
1928,7173.68,1.0
1929,7175.88,1.0
1930,7177.29,1.0
1931,7180.7,1.0
1932,7183.13,1.0
1933,7185.22,1.0
1934,7186.19,1.0
1935,7188.93,1.0
1936,7191.12,1.0
1937,7195.63,1.0
1938,7198.37,1.0
1939,7200.68,1.0
1940,7204.53,1.0
1941,7207.07,1.0
1942,7208.53,1.0
1943,7210.19,1.0
1944,7211.99,1.0
1945,7213.36,1.0
1946,7215.76,1.0
1947,7219.71,1.0
1948,7222.37,1.0
1949,7225.02,1.0
1950,7228.48,1.0
1951,7230.97,1.0
1952,7233.62,1.0
1953,7237.0,1.0
1954,7238.51,1.0
1955,7241.27,1.0
1956,7243.44,1.0
1957,7246.29,1.0
1958,7248.47,1.0
1959,7250.83,1.0
1960,7253.36,1.0
1961,7255.33,1.0
1962,7258.68,1.0
1963,7261.68,1.0
1964,7264.36,1.0
1965,7266.77,1.0
1966,7270.04,1.0
1967,7272.44,1.0
1968,7274.97,1.0
1969,7276.75,1.0
1970,7279.38,1.0
1971,7281.21,1.0
1972,7284.44,1.0
1973,7286.85,1.0
1974,7288.11,1.0
1975,7290.93,1.0
1976,7293.77,1.0
1977,7297.53,1.0
1978,7298.73,1.0
1979,7301.52,1.0
1980,7303.97,1.0
1981,7306.21,1.0
1982,7308.75,1.0
1983,7310.82,1.0
1984,7313.06,1.0
1985,7315.71,1.0
1986,7318.28,1.0
1987,7320.68,1.0
1988,7322.86,1.0
1989,7325.61,1.0
1990,7328.95,1.0
1991,7332.7,1.0
1992,7334.71,1.0
1993,7336.19,1.0
1994,7339.31,1.0
1995,7342.12,1.0
1996,7343.45,1.0
1997,7345.34,1.0
1998,7348.08,1.0
1999,7351.1,1.0
2000,7353.92,1.0
2001,7355.72,1.0
2002,7358.48,1.0
2003,7361.92,1.0
2004,7364.87,1.0
2005,7367.47,1.0
2006,7369.47,1.0
2007,7371.94,1.0
2008,7374.56,1.0
2009,7376.67,1.0
2010,7378.19,1.0
2011,7380.76,1.0
2012,7383.14,1.0
2013,7386.52,1.0
2014,7388.73,1.0
2015,7390.84,1.0
2016,7394.21,1.0
2017,7396.95,1.0
2018,7399.67,1.0
2019,7401.66,1.0
2020,7404.74,1.0
2021,7407.34,1.0
2022,7409.73,1.0
2023,7411.36,1.0
2024,7414.33,1.0
2025,7416.99,1.0
2026,7419.1,1.0
2027,7420.96,1.0
2028,7423.52,1.0
2029,7426.17,1.0
2030,7429.17,1.0
2031,7431.78,1.0
2032,7433.75,1.0
2033,7435.56,1.0
2034,7438.54,1.0
2035,7441.76,1.0
2036,7443.51,1.0
2037,7445.11,1.0
2038,7446.14,1.0
2039,7450.15,1.0
2040,7452.25,1.0
2041,7454.17,1.0
2042,7456.22,1.0
2043,7459.69,1.0
2044,7462.33,1.0
2045,7464.4,1.0
2046,7466.44,1.0
2047,7468.83,1.0
2048,7470.6,1.0
2049,7472.37,1.0
2050,7473.85,1.0
2051,7476.28,1.0
2052,7478.64,1.0
2053,7480.72,1.0
2054,7483.56,1.0
2055,7485.33,1.0
2056,7487.08,1.0
2057,7492.23,1.0
2058,7495.59,1.0
2059,7496.71,1.0
2060,7499.24,1.0
2061,7502.22,1.0
2062,7504.55,1.0
2063,7506.62,1.0
2064,7508.46,1.0
2065,7510.31,1.0
2066,7513.95,1.0
2067,7516.66,1.0
2068,7518.01,1.0
2069,7520.3,1.0
2070,7522.52,1.0
2071,7525.98,1.0
2072,7528.34,1.0
2073,7530.01,1.0
2074,7532.68,1.0
2075,7534.5,1.0
2076,7537.42,1.0
2077,7539.19,1.0
2078,7540.21,1.0
2079,7543.22,1.0
2080,7544.92,1.0
2081,7547.11,1.0
2082,7549.53,1.0
2083,7551.2,1.0
2084,7554.1,1.0
2085,7556.96,1.0
2086,7558.96,1.0
2087,7560.68,1.0
2088,7563.77,1.0
2089,7565.3,1.0
2090,7568.52,1.0
2091,7571.11,1.0
2092,7572.27,1.0
2093,7575.34,1.0
2094,7577.41,1.0
2095,7579.72,1.0
2096,7581.56,1.0
2097,7584.78,1.0
2098,7587.81,1.0
2099,7590.3,1.0
2100,7591.79,1.0
2101,7595.21,1.0
2102,7598.74,1.0
2103,7600.36,1.0
2104,7601.84,1.0
2105,7603.52,1.0
2106,7607.45,1.0
2107,7609.28,1.0
2108,7612.18,1.0
2109,7614.6,1.0
2110,7617.22,1.0
2111,7620.5,1.0
2112,7623.34,1.0
2113,7625.11,1.0
2114,7626.79,1.0
2115,7629.87,1.0
2116,7633.29,1.0
2117,7635.1,1.0
2118,7636.18,1.0
2119,7638.66,1.0
2120,7641.47,1.0
2121,7644.71,1.0
2122,7646.6,1.0
2123,7647.21,1.0
2124,7651.65,1.0
2125,7654.65,1.0
2126,7658.14,1.0
2127,7660.09,1.0
2128,7662.14,1.0
2129,7665.26,1.0
2130,7667.67,1.0
2131,7669.25,1.0
2132,7671.41,1.0
2133,7674.55,1.0
2134,7676.76,1.0
2135,7678.88,1.0
2136,7680.96,1.0
2137,7683.6,1.0
2138,7686.83,1.0
2139,7689.77,1.0
2140,7691.45,1.0
2141,7693.68,1.0
2142,7696.67,1.0
2143,7698.79,1.0
2144,7701.16,1.0
2145,7703.51,1.0
2146,7705.31,1.0
2147,7708.83,1.0
2148,7711.38,1.0
2149,7712.54,1.0
2150,7715.38,1.0
2151,7719.23,1.0
2152,7721.09,1.0
2153,7725.12,1.0
2154,7726.64,1.0
2155,7729.19,1.0
2156,7732.18,1.0
2157,7734.4,1.0
2158,7736.36,1.0
2159,7737.91,1.0
2160,7741.09,1.0
2161,7743.8,1.0
2162,7745.51,1.0
2163,7748.5,1.0
2164,7751.64,1.0
2165,7754.44,1.0
2166,7757.46,1.0
2167,7760.09,1.0
2168,7762.08,1.0
2169,7765.49,1.0
2170,7767.35,1.0
2171,7769.05,1.0
2172,7770.99,1.0
2173,7773.93,1.0
2174,7775.8,1.0
2175,7778.23,1.0
2176,7780.91,1.0
2177,7782.29,1.0
2178,7786.97,1.0
2179,7788.75,1.0
2180,7791.77,1.0
2181,7792.69,1.0
2182,7796.27,1.0
2183,7798.21,1.0
2184,7801.45,1.0
2185,7802.46,1.0
2186,7804.65,1.0
2187,7808.21,1.0
2188,7811.67,1.0
2189,7812.77,1.0
2190,7815.89,1.0
2191,7818.44,1.0
2192,7822.35,1.0
2193,7825.13,1.0
2194,7827.27,1.0
2195,7828.31,1.0
2196,7832.27,1.0
2197,7834.63,1.0
2198,7836.69,1.0
2199,7838.11,1.0
2200,7840.2,1.0
2201,7843.58,1.0
2202,7846.52,1.0
2203,7848.68,1.0
2204,7851.24,1.0
2205,7853.32,1.0
2206,7856.24,1.0
2207,7859.2,1.0
2208,7860.74,1.0
2209,7864.2,1.0
2210,7866.64,1.0
2211,7869.26,1.0
2212,7870.39,1.0
2213,7872.54,1.0
2214,7876.16,1.0
2215,7878.8,1.0
2216,7882.46,1.0
2217,7883.17,1.0
2218,7886.51,1.0
2219,7890.02,1.0
2220,7893.43,1.0
2221,7895.14,1.0
2222,7896.93,1.0
2223,7899.7,1.0
2224,7903.12,1.0
2225,7905.78,1.0
2226,7907.3,1.0
2227,7908.99,1.0
2228,7912.46,1.0
2229,7914.17,1.0
2230,7916.74,1.0
2231,7918.67,1.0
2232,7921.73,1.0
2233,7925.48,1.0
2234,7927.54,1.0
2235,7929.62,1.0
2236,7932.71,1.0
2237,7935.18,1.0
2238,7937.6,1.0
2239,7940.38,1.0
2240,7943.14,1.0
2241,7946.72,1.0
2242,7949.11,1.0
2243,7950.51,1.0
2244,7953.61,1.0
2245,7956.18,1.0
2246,7959.39,1.0
2247,7962.32,1.0
2248,7964.67,1.0
2249,7966.88,1.0
2250,7969.93,1.0
2251,7973.5,1.0
2252,7975.67,1.0
2253,7977.28,1.0
2254,7979.06,1.0
2255,7982.16,1.0
2256,7984.67,1.0
2257,7987.25,1.0
2258,7990.28,1.0
2259,7992.41,1.0
2260,7995.06,1.0
2261,7997.47,1.0
2262,7999.68,1.0
2263,8001.71,1.0
2264,8003.7,1.0
2265,8005.44,1.0
2266,8006.96,1.0
2267,8009.48,1.0
2268,8012.91,1.0
2269,8015.06,1.0
2270,8017.74,1.0
2271,8019.82,1.0
2272,8022.3,1.0
2273,8025.45,1.0
2274,8028.94,1.0
2275,8031.36,1.0
2276,8034.04,1.0
2277,8037.94,1.0
2278,8041.18,1.0
2279,8043.63,1.0
2280,8045.13,1.0
2281,8047.47,1.0
2282,8050.73,1.0
2283,8052.95,1.0
2284,8055.43,1.0
2285,8058.57,1.0
2286,8062.81,1.0
2287,8066.35,1.0
2288,8070.21,1.0
2289,8072.38,1.0
2290,8075.15,1.0
2291,8078.77,1.0
2292,8081.76,1.0
2293,8085.1,1.0
2294,8086.73,1.0
2295,8090.5,1.0
2296,8094.81,1.0
2297,8098.15,1.0
2298,8101.5,1.0
2299,8105.27,1.0
2300,8109.32,1.0
2301,8113.51,1.0
2302,8116.57,1.0
2303,8119.72,1.0
2304,8123.91,1.0
2305,8128.16,1.0
2306,8131.49,1.0
2307,8134.15,1.0
2308,8137.26,1.0
2309,8142.32,1.0
2310,8147.17,1.0
2311,8150.36,1.0
2312,8154.78,1.0
2313,8158.98,1.0
2314,8165.25,1.0
2315,8170.43,1.0
2316,8173.49,1.0
2317,8179.19,1.0
2318,8183.14,1.0
2319,8192.45,1.0
2320,8201.73,1.0
2321,8212.36,1.0
2322,8223.93,1.0
2323,8234.26,1.0
2324,8243.5,1.0
2325,8252.11,1.0
2326,8261.43,1.0
2327,8273.59,1.0787891353929084
2328,8285.15,1.1536906489736642
2329,8294.95,1.2171884719054566
2330,8303.94,1.2754380053908383
2331,8314.67,1.3449616421314534
2332,8325.82,1.4172066141405746
2333,8334.4,1.4727996060543207
2334,8344.04,1.5352607298362075
2335,8353.74,1.5981106157992944
2336,8364.46,1.667569458843039
2337,8375.0,1.7358620153431488
2338,8381.31,1.776746838067591
2339,8389.35,1.8288409703504085
2340,8397.41,1.8810646900269552
2341,8406.02,1.9368520630313133
2342,8410.92,1.9686009744972037
2343,8416.07,1.9980302716151768
2344,8420.68,1.9681603773584864
2345,8426.41,1.931033589052456
2346,8431.22,1.8998678208583895
2347,8434.65,1.8776435828322628
2348,8438.18,1.8547714078374424
2349,8442.71,1.8254198631557168
2350,8446.74,1.7993080033174378
2351,8450.78,1.7731313497822883
2352,8453.38,1.7562849885963139
2353,8456.93,1.7332832262077522
2354,8461.44,1.704061268919756
2355,8464.67,1.6831329048310175
2356,8467.85,1.66252850922662
2357,8470.11,1.6478851337341869
2358,8474.42,1.6199590503835786
2359,8477.98,1.596892494298158
2360,8480.23,1.5823139125025953
2361,8482.93,1.5648196143479152
2362,8485.91,1.545511092680906
2363,8489.86,1.51991758241758
2364,8493.81,1.4943240721542654
2365,8496.32,1.4780608542401028
2366,8498.72,1.462510366991505
2367,8502.58,1.4375000000000022
2368,8507.07,1.408407630105747
2369,8511.05,1.382619738751821
2370,8511.78,1.377889798880363
2371,8515.39,1.3544992743106012
2372,8518.8,1.3324046236782159
2373,8523.12,1.3044137466307253
2374,8525.83,1.2868546547791864
2375,8527.55,1.2757101389176937
2376,8531.16,1.2523196143479203
2377,8534.69,1.2294474393530996
2378,8537.58,1.210722060957914
2379,8540.22,1.1936165249844573
2380,8542.32,1.1800098486419297
2381,8547.52,1.1463171262699576
2382,8550.3,1.1283044785403364
2383,8552.32,1.1152161517727617
2384,8554.84,1.0988881401617283
2385,8558.0,1.0784133319510723
2386,8561.61,1.0550228073812988
2387,8563.96,1.0397962886170538
2388,8565.88,1.027355898818173
